location,location_id,gtfs_stop_name,stop_lat,stop_lon,match_type,route
BIRCHMOUNT GARGAE,12698,,,,NO_STREET_MATCH,94
QUEEN STATION PARK CRESCENT A,12743,Queen,43.652737,-79.379616,MATCHED_FACILITY,94
CASTLE FRANCK STATION,12749,,,,NO_STREET_MATCH,94
GRACE AND HARBOARD,12964,,,,NO_STREET_MATCH,94
ST NICHO AND WELLESLEY,12995,,,,NO_STREET_MATCH,94
QUEEN STATION PA AND WELLESLEY,13254,,,,NO_STREET_MATCH,94
HARBOUR AND OSSINGTON STATION,13281,,,,NO_STREET_MATCH,94
HARBORD SPADINA STATION O,13339,Spadina,43.667149,-79.403786,MATCHED_FACILITY,94
O AND OSSINGTON,13404,,,,NO_STREET_MATCH,94
CHECHALK AND WELLESLEY,13465,,,,NO_STREET_MATCH,94
QUEENSWAY AND WELLESLEY,13563,,,,NO_STREET_MATCH,94
BLOOR AND WELLESLEY,13615,,,,NO_STREET_MATCH,94
PIONEER VIL AND WILSON,13915,,,,NO_STREET_MATCH,94
DANFORTH AND DUNSTAN,13945,,,,NO_STREET_MATCH,94
ST LUKE AND WELLESLEY STATION,13999,,,,NO_STREET_MATCH,94
HARBORD AND HURON,14369,,,,NO_STREET_MATCH,94
ONTAR AND WELLESLEY,14502,Wellesley St East at Ontario St,43.667701,-79.372048,MATCHED_INTERSECTION,94
HOSKIN AND WHITNEY WAL,15167,,,,NO_STREET_MATCH,94
CRAWFORD AND HARDBORD,15333,,,,NO_STREET_MATCH,94
S AND WELLESLEY STATION ST E,15521,,,,NO_STREET_MATCH,94
BLOOR S AND ST GEORGE,15637,,,,NO_STREET_MATCH,94
BLOOR AND QUEEN,15693,,,,NO_STREET_MATCH,94
CHECHAIL LN,16395,,,,NO_STREET_MATCH,94
HARBO AND QUEEN STATION S PARK,16927,,,,NO_STREET_MATCH,94
BLOOR AND MARKHAM,17332,,,,NO_STREET_MATCH,94
WELLESLEY STATION BETWEEN PARL,17435,Wellesley,43.665348,-79.383385,MATCHED_FACILITY,94
WELLESLEY STATION SHERBOURNE STATION,17706,Sherbourne,43.672104,-79.37616,MATCHED_FACILITY,94
WELLESLEY STATION BAY STATION SPA,18076,Wellesley,43.665348,-79.383385,MATCHED_FACILITY,94
WELLESLEY STATION STATIOIN,18088,Wellesley,43.665348,-79.383385,MATCHED_FACILITY,94
WELLESLEY AND,18570,,,,NO_STREET_MATCH,94
BAY AND ST JOSEPH S,18646,,,,NO_STREET_MATCH,94
HARBORD AND MONTROSE,18658,Harbord St at Montrose Ave,43.659426,-79.419638,MATCHED_INTERSECTION,94
WELLESLEY STATION BETWEEN JAR,18837,Wellesley,43.665348,-79.383385,MATCHED_FACILITY,94
CASTLE FRQANK STATION,19002,,,,NO_STREET_MATCH,94
HOSKINS AND QUEEN STATION PAR,19042,,,,NO_STREET_MATCH,94
CATLEFRANK STATION,19060,,,,NO_STREET_MATCH,94
CASTFRANK STATION,19089,,,,NO_STREET_MATCH,94
DAPPER AND WELLESLEY,19180,,,,NO_STREET_MATCH,94
ENTRE ROUTE,19191,,,,NO_STREET_MATCH,94
BLOOR AND LIPPINCOTT,19842,,,,NO_STREET_MATCH,94
SPADINA STATION AND WELLESLEY,19888,,,,NO_STREET_MATCH,94
ONTRAIO AND WELLESLEY,19911,Wellesley St East at Ontario St,43.667701,-79.372048,MATCHED_ROUTE,94
HARBORD AND SUSSEX MEW,19956,,,,NO_STREET_MATCH,94
BIRCHMOUNT DIVISON,19961,,,,NO_STREET_MATCH,94
COLLEGE STATION AND HARBORD,20097,,,,NO_STREET_MATCH,94
CRAWFORD AND HARBOUR,20195,,,,NO_STREET_MATCH,94
KIPLING STATION,2,Kipling,43.63715,-79.535995,MATCHED_FACILITY,95
KENNEDY STATION,18,Kennedy,43.732246,-79.263885,MATCHED_FACILITY,95
HUMBERWOOD LOOP,19,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
ELLESMERE AND ORTON,37,Ellesmere Rd at Orton Park Rd,43.7796,-79.217311,MATCHED_INTERSECTION,95
EGLINTON STATION,39,Yonge St at Eglinton Ave East North Side - Eglinton Station,43.707916,-79.398471,MATCHED_FACILITY,95
SCARBOROUGH CENTRE STATION,49,Scarborough Centre,43.774647,-79.257286,MATCHED_FACILITY,95
STEELES AND YONGE LOOP,62,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_STOP_ONLY,95
YORK MILLS STATION,75,Yonge St at Wilson Ave - York Mills Station,43.74429,-79.406957,MATCHED_FACILITY,95
WILSON STATION,86,Wilson,43.734547,-79.45079,MATCHED_FACILITY,95
MILITARY TRAIL AND MOR,109,,,,NO_STREET_MATCH,95
ELLESMERE AND MARKHAM,111,Ellesmere Rd at Markham Rd,43.776245,-79.232002,MATCHED_INTERSECTION,95
MEADOWVALE AND SHEPPARD,116,Meadowvale Rd at Sheppard Ave East,43.808582,-79.171055,MATCHED_STOP_ONLY,95
OSSINGTON STATION,130,Ossington,43.662449,-79.426292,MATCHED_FACILITY,95
STEELES AND YONGE,142,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_STOP_ONLY,95
SHEPPARD STATION,148,Yonge St at Sheppard Ave West - Sheppard Station,43.761686,-79.411123,MATCHED_FACILITY,95
MARKHAM AND SHEPPARD,151,Markham Rd at Sheppard Ave East,43.793604,-79.238418,MATCHED_STOP_ONLY,95
SHERBOURNE STATION AND WELLESLEY,163,Wellesley St East at Sherbourne St,43.667166,-79.374485,MATCHED_STOP_ONLY,95
KINGSTON AND RYLANDER,182,Rylander Blvd at Kingston Rd,43.797731,-79.149996,MATCHED_INTERSECTION,95
ELLESMERE AND MEADOWVA,186,Ellesmere Rd at Meadowvale Rd,43.792312,-79.163843,MATCHED_INTERSECTION,95
GATEFORTH AND SHEPPARD,194,Sheppard Ave East at Gateforth Dr,43.79572,-79.230168,MATCHED_STOP_ONLY,95
MCCOWAN STATION AND SHEPPARD,201,McCowan Rd at Sheppard Ave East,43.789465,-79.258561,MATCHED_STOP_ONLY,95
EGLINTON AND YONGE,216,Eglinton Ave W at Yonge St,43.706643,-79.398574,MATCHED_STOP_ONLY,95
STEELES LOOP,221,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
QUEEN STATION QUAY AND YONGE,222,Yonge St at Queen St West - Queen Station,43.65251,-79.379408,MATCHED_STOP_ONLY,95
MEADOWVALE LOOP,223,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
DON MILLS STATION,227,Don Mills,43.775547,-79.346588,MATCHED_FACILITY,95
DOLLY VA AND ELLESMERE,233,Ellesmere Rd at Dolly Varden Blvd,43.775626,-79.235048,MATCHED_INTERSECTION,95
BLOOR AND SHERBOURNE,236,Sherbourne St at Bloor St East - Sherbourne Station,43.672155,-79.376648,MATCHED_STOP_ONLY,95
MORNINGSIDE AND SHEPPARD,237,Sheppard Ave East at Morningside Ave,43.801751,-79.200009,MATCHED_STOP_ONLY,95
MARKHAM AND PROGRESS,238,Markham Rd at Progress Ave,43.781634,-79.233561,MATCHED_STOP_ONLY,95
ELLESMERE AND MCCOWAN STATION,252,Ellesmere Rd at McCowan Rd,43.77237,-79.251159,MATCHED_INTERSECTION,95
ELLESMERE AND KENNEDY STATION,255,Ellesmere Rd at Kennedy Rd,43.766017,-79.28076,MATCHED_INTERSECTION,95
YONGE,258,,,,NO_STREET_MATCH,95
MCNICOLL GARAGE,263,,,,NO_STREET_MATCH,95
DON MIL AND YORK MILLS,276,York Mills Rd at Don Mills Rd,43.756053,-79.3466,MATCHED_INTERSECTION,95
STEELES LOOP AND YONGE,287,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_STOP_ONLY,95
WILLIAM CARS AND YONGE,290,Yonge St at William Carson Cres,43.74741,-79.40767,MATCHED_STOP_ONLY,95
UNIVERITY OF TORONTO,291,,,,NO_STREET_MATCH,95
BELLAMY AND ELLESMERE,301,Ellesmere Rd at Bellamy Rd North,43.774149,-79.241959,MATCHED_INTERSECTION,95
SCUNTHORP AND SHEPPARD,306,Sheppard Ave East at Scunthorpe Rd,43.793116,-79.241878,MATCHED_STOP_ONLY,95
LESLIE STATION AND YORK MILLS,323,York Mills Rd at Leslie St,43.752788,-79.360218,MATCHED_INTERSECTION,95
FINCH AND MILLIKEN,333,Finch Ave East at Milliken Blvd,43.801717,-79.294427,MATCHED_STOP_ONLY,95
MARKHAM AND TUXEDO,337,Markham Rd at Tuxedo Crt,43.77944,-79.232752,MATCHED_STOP_ONLY,95
UNKNOWN,344,,,,NO_STREET_MATCH,95
ELLESMERE AND MILITARY,347,Ellesmere Rd at Military Trail (East),43.786439,-79.188422,MATCHED_INTERSECTION,95
ELLESMERE STATION AND MIDLAND,364,Ellesmere Rd at Midland Ave,43.768149,-79.270795,MATCHED_INTERSECTION,95
HUMBER COLLEGE STATION,390,Humber College,43.72963,-79.60141,MATCHED_FACILITY,95
BAYVIEW STATION AND YORK MILLS,424,York Mills Rd at Bayview Ave,43.74787,-79.384519,MATCHED_INTERSECTION,95
MALVERN GARAGE,467,,,,NO_STREET_MATCH,95
YONGE AND YORK MILLS STATION,472,York Mills Rd at Old Yonge St,43.744926,-79.399283,MATCHED_INTERSECTION,95
HARRISO AND YORK MILLS,488,York Mills Rd at Harrison Rd,43.749891,-79.378669,MATCHED_INTERSECTION,95
ROUGE HILL GO STATION,497,Lawrence Ave East at East Ave - Rouge Hill GO Station,43.780829,-79.131368,MATCHED_FACILITY,95
BRIMLEY AND STEELES,540,Steeles Ave East at Brimley Rd,43.828448,-79.286833,MATCHED_STOP_ONLY,95
YONGE AND YORK MILLS,567,York Mills Rd at Old Yonge St,43.744926,-79.399283,MATCHED_INTERSECTION,95
BIRCHMOUNT AND SHEPPARD,574,Sheppard Ave East at Birchmount Rd,43.781231,-79.297891,MATCHED_STOP_ONLY,95
UNIVERSITY OF TORONTO,586,,,,NO_STREET_MATCH,95
ELLESMERE AND MIDLAND STATION,605,Ellesmere Rd at Midland Ave,43.768149,-79.270795,MATCHED_INTERSECTION,95
DUNDAS STATION AND JANE,607,Jane St at Dundas St West South Side,43.665185,-79.491086,MATCHED_STOP_ONLY,95
ELLESMERE STATION AND KENNEDY,621,Ellesmere Rd at Kennedy Rd,43.766017,-79.28076,MATCHED_INTERSECTION,95
GLENRID AND YORK MILLS,676,York Mills Rd at Glenridge Ave,43.747477,-79.386471,MATCHED_INTERSECTION,95
BRIMLEY AND ELLESMERE STATION,680,Ellesmere Rd at Brimley Rd,43.770303,-79.260993,MATCHED_INTERSECTION,95
ELLESM AND MORNINGSIDE,684,Ellesmere Rd at Morningside Ave,43.785158,-79.193623,MATCHED_INTERSECTION,95
OAKWOOD AND ST CLAIR STATION,686,,,,NO_STREET_MATCH,95
ELLESMERE AND VICTORIA,687,Ellesmere Rd at Victoria Park Ave,43.758123,-79.31474,MATCHED_INTERSECTION,95
SHEPPARD AND YONGE,704,Yonge St at Sheppard Ave West - Sheppard Station,43.761686,-79.411123,MATCHED_STOP_ONLY,95
BRIMLEY AND ELLESMERE,738,Ellesmere Rd at Brimley Rd,43.770303,-79.260993,MATCHED_INTERSECTION,95
MARKHAM AND MILNER,774,Markham Rd at Milner Ave,43.789364,-79.236737,MATCHED_STOP_ONLY,95
SANDOVE AND YORK MILLS,775,York Mills Rd at Sandover Dr (1222 York Mills),43.759813,-79.331751,MATCHED_INTERSECTION,95
ELLESMERE AND PARKINGT,777,Ellesmere Rd at Parkington Cres,43.773188,-79.246369,MATCHED_INTERSECTION,95
LESLIE AND YORK MILLS STATION,800,York Mills Rd at Leslie St,43.752788,-79.360218,MATCHED_INTERSECTION,95
PARKWOODS VILLAGE,829,,,,NO_STREET_MATCH,95
DON MILLS AND YORK MIL,850,York Mills Rd at Don Mills Rd,43.756053,-79.3466,MATCHED_INTERSECTION,95
LOCHINV AND YORK MILLS,964,York Mills Rd at Lochinvar Cres,43.757624,-79.339319,MATCHED_INTERSECTION,95
JANE STATION AND WESTON,970,Jane St at Weston Rd,43.690987,-79.500683,MATCHED_STOP_ONLY,95
WILSON AND YONGE,1016,Wilson Ave at Yonge Blvd East Side,43.741284,-79.414806,MATCHED_STOP_ONLY,95
NEILSON AND SHEPPARD,1031,Sheppard Ave East at Neilson Rd,43.797935,-79.21787,MATCHED_STOP_ONLY,95
SHEPPARD E,1041,,,,NO_STREET_MATCH,95
ELLESMERE AND MORNINGSTAR,1047,,,,NO_STREET_MATCH,95
TORONTO ZOO,1055,,,,NO_STREET_MATCH,95
SANDFIE AND YORK MILLS,1064,York Mills Rd at Sandfield Rd,43.750689,-79.374746,MATCHED_INTERSECTION,95
PARKWOOD AND VICTORIA,1080,,,,NO_STREET_MATCH,95
MEADOWVAL AND SHEPPARD,1082,Meadowvale Rd at Sheppard Ave East,43.808582,-79.171055,MATCHED_STOP_ONLY,95
MILITARY TRAIL,1090,,,,NO_STREET_MATCH,95
DUFFERIN AND DUPONT STATION,1094,Dufferin St at Dupont St,43.668259,-79.438833,MATCHED_STOP_ONLY,95
MARKHAM AND PASSMORE,1140,Markham Rd at Passmore Ave,43.830781,-79.250916,MATCHED_STOP_ONLY,95
ELLESMERE AND MILITAR,1171,Ellesmere Rd at Military Trail (East),43.786439,-79.188422,MATCHED_INTERSECTION,95
KINGSTON AND SHEPPARD,1178,Sheppard Ave East at Kingston Rd North Side,43.799459,-79.146775,MATCHED_INTERSECTION,95
ELLESMERE AND MUIRBANK,1188,Ellesmere Rd at Muirbank Blvd,43.793732,-79.157941,MATCHED_INTERSECTION,95
DON MILL AND YORK MILL,1192,York Mills Rd at Don Mills Rd,43.756053,-79.3466,MATCHED_INTERSECTION,95
FENN AND YORK MILLS,1208,York Mills Rd at Fenn Ave,43.747131,-79.388881,MATCHED_INTERSECTION,95
BIRKDALE AND ELLESMERE,1256,Ellesmere Rd at Birkdale Rd,43.768788,-79.266622,MATCHED_INTERSECTION,95
LAURENT AND YORK MILLS,1277,York Mills Rd at Laurentide Dr,43.757636,-79.338064,MATCHED_INTERSECTION,95
SCARBOROUGH GOLF CLUB,1300,,,,NO_STREET_MATCH,95
LESLIE STATION,1318,Leslie Station,43.771458,-79.36475,MATCHED_FACILITY,95
HUNTINGWOOD AND WARDEN,1321,Warden Ave at Huntingwood Dr,43.78558,-79.311163,MATCHED_STOP_ONLY,95
BELLAMY AND EGLINTON,1339,Eglinton Ave East at Bellamy Rd North - Eglinton GO Station,43.740039,-79.23221,MATCHED_STOP_ONLY,95
CHIPSTE AND YORK MILLS,1373,York Mills Rd at Chipstead Rd,43.751335,-79.370548,MATCHED_INTERSECTION,95
SCARBOROUGH COLLEGE STATION LO,1388,College,43.660789,-79.383102,MATCHED_FACILITY,95
MCLEVIN AND TAPSCOTT,1426,McLevin Ave at Tapscott Rd,43.80495,-79.226855,MATCHED_STOP_ONLY,95
OLD YON AND YORK MILLS,1449,York Mills Rd at Old Yonge St,43.744926,-79.399283,MATCHED_INTERSECTION,95
C AND PARKWOOD VILLAGE,1460,,,,NO_STREET_MATCH,95
ELLESMERE AND PHARMACY,1588,Ellesmere Rd at Pharmacy Ave,43.75918,-79.310072,MATCHED_INTERSECTION,95
ELLE AND VICTORIA PARK,1594,Ellesmere Rd at Victoria Park Ave,43.758123,-79.31474,MATCHED_INTERSECTION,95
HEDGEWO AND YORK MILLS,1698,York Mills Rd at Hedgewood Rd East Side,43.744875,-79.398732,MATCHED_INTERSECTION,95
MILNER AND MORNINGSIDE,1703,Morningside Ave at Milner Ave,43.80008,-79.198763,MATCHED_STOP_ONLY,95
ELLESMERE AND PRINCIPA,1732,Ellesmere Rd at Principal Rd East Side,43.762583,-79.294268,MATCHED_INTERSECTION,95
YORK MILLS STATION STATON,1798,York Mills,43.744846,-79.406487,MATCHED_FACILITY,95
ELLESMERE AND STONETON,1803,,,,NO_STREET_MATCH,95
IDAGROVE AND SHEPPARD,1818,Sheppard Ave East at Idagrove Gate,43.807169,-79.175765,MATCHED_STOP_ONLY,95
FINCH AND LESLIE STATION,1821,Finch Ave East at Leslie St - Old Cummer GO Station,43.790162,-79.369075,MATCHED_STOP_ONLY,95
SCARBOROUGH LOOP,1850,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
LESMILL AND YORK MILLS STATION,1858,York Mills Rd at Lesmill Rd West Side,43.754734,-79.352534,MATCHED_INTERSECTION,95
KINGSTON,1908,,,,NO_STREET_MATCH,95
YORK MILLS STATION STATOIN,1928,York Mills,43.744846,-79.406487,MATCHED_FACILITY,95
ENTIRE ROUTE,1936,,,,NO_STREET_MATCH,95
ELLESMERE AND ORTON PA,1941,Ellesmere Rd at Orton Park Rd,43.7796,-79.217311,MATCHED_INTERSECTION,95
LESMILL AND YORK MILLS,1949,York Mills Rd at Lesmill Rd West Side,43.754734,-79.352534,MATCHED_INTERSECTION,95
HERONS HI AND SHEPPARD,1996,,,,NO_STREET_MATCH,95
DVP AND YORK MILLS,2037,,,,NO_STREET_MATCH,95
MIDLAND STATION,2048,,,,NO_STREET_MATCH,95
BANBURY AND YORK MILLS,2117,York Mills Rd at Banbury Rd (West),43.751639,-79.370302,MATCHED_INTERSECTION,95
BAYVIEW AND YORK MILLS STATION,2119,York Mills Rd at Bayview Ave,43.74787,-79.384519,MATCHED_INTERSECTION,95
CEDARWO AND YORK MILLS,2139,York Mills Rd at Cedarwood Ave East Side,43.74593,-79.39383,MATCHED_INTERSECTION,95
OF T SCARBOROUGH LOO,2147,,,,NO_STREET_MATCH,95
ELLESMERE STATION AND MARKHAM,2163,Ellesmere Rd at Markham Rd,43.776245,-79.232002,MATCHED_INTERSECTION,95
LORD SEATON AND YONGE,2188,Yonge St at Lord Seaton Rd South Side,43.752127,-79.408292,MATCHED_STOP_ONLY,95
DUBRAY AND WILSON,2213,Wilson Ave at Dubray Ave,43.728331,-79.4775,MATCHED_STOP_ONLY,95
DOMINGTO AND ELLESMERE,2223,,,,NO_STREET_MATCH,95
BAY AND QUEEN STATION QUAY,2270,Bay St at Queen St West,43.651974,-79.382022,MATCHED_STOP_ONLY,95
PARKWOO AND YORK MILLS,2391,Parkwoods Village Dr at York Mills Rd,43.761128,-79.323838,MATCHED_INTERSECTION,95
BIRCHMOUNT AND ELLESMERE,2393,Ellesmere Rd at Birchmount Rd,43.763213,-79.29162,MATCHED_INTERSECTION,95
DORMINGT AND ELLESMERE,2429,Ellesmere Rd at Dormington Dr West Side,43.777547,-79.227204,MATCHED_INTERSECTION,95
ELLESMERE AND NEILSON,2456,Ellesmere Rd at Neilson Rd - Scarborough Heatlh Network Cent,43.782441,-79.205092,MATCHED_INTERSECTION,95
CONLINS AND ELLESMERE,2465,Ellesmere Rd at Conlins Rd,43.788024,-79.18295,MATCHED_INTERSECTION,95
ELLESMERE AND WARDEN STATION,2469,Ellesmere Rd at Warden Ave,43.761429,-79.300415,MATCHED_INTERSECTION,95
BIRCHMOUNT,2487,,,,NO_STREET_MATCH,95
SILVERD AND YORK MILLS,2491,York Mills Rd at Silverdale Cres,43.756849,-79.341547,MATCHED_INTERSECTION,95
YORK MILLS STATION ROUTE,2571,York Mills,43.744846,-79.406487,MATCHED_FACILITY,95
ELLESMERE STATION AAND MARKHAM,2579,Ellesmere Rd at Markham Rd,43.776669,-79.231298,MATCHED_ROUTE,95
OLD YOR AND YORK MILLS,2614,York Mills Rd at Old York Mills Rd,43.744461,-79.404964,MATCHED_INTERSECTION,95
INVERGORDO AND MCCOWAN,2668,McCowan Rd at Invergordon Ave,43.787318,-79.257047,MATCHED_STOP_ONLY,95
BROOKBAN AND PARKWOODS,2680,Parkwoods Village Dr at Brookbanks Dr,43.76093,-79.323736,MATCHED_INTERSECTION,95
BIRCHMOUNT AND ELLESMERE STATION,2752,Ellesmere Rd at Birchmount Rd,43.763213,-79.29162,MATCHED_INTERSECTION,95
MIDLAND AND PROGRESS,2768,Midland Ave at Progress Ave,43.772736,-79.272762,MATCHED_STOP_ONLY,95
ELLESMERE AND GANDER,2796,Ellesmere Rd at Gander Dr East Side,43.777555,-79.226206,MATCHED_INTERSECTION,95
ELL AND MILITARY TRAIL,2840,Ellesmere Rd at Military Trail (East),43.786439,-79.188422,MATCHED_INTERSECTION,95
MILITARY TRAIL AND PAN,2844,,,,NO_STREET_MATCH,95
MORNINGSIDE,2863,,,,NO_STREET_MATCH,95
HORNER AND KIPLING,2931,Kipling Ave at Horner Ave,43.607333,-79.520921,MATCHED_STOP_ONLY,95
ELLESMERE AND OAKLEY,3023,Ellesmere Rd at Oakley Blvd East Side,43.768395,-79.268369,MATCHED_INTERSECTION,95
ELLESMERE STATION AND MEADOWVALE,3076,Ellesmere Rd at Meadowvale Rd,43.792312,-79.163843,MATCHED_INTERSECTION,95
FENSIDE AND YORK MILLS,3107,York Mills Rd at Fenside Dr,43.760782,-79.327546,MATCHED_INTERSECTION,95
LEEMILL AND YORK MILLS,3116,,,,NO_STREET_MATCH,95
CINEMA AND MORNINGSIDE,3118,Morningside Ave at Cinemart Dr,43.797707,-79.197446,MATCHED_STOP_ONLY,95
ELLESMERE AND MEADVALE,3143,,,,NO_STREET_MATCH,95
ELLESMERE STATION AND WARDEN,3145,Ellesmere Rd at Warden Ave,43.761429,-79.300415,MATCHED_INTERSECTION,95
BEECHGROV AND KINGSTON,3153,Kingston Rd at Beechgrove Dr,43.776756,-79.173534,MATCHED_STOP_ONLY,95
ELLESMERE AND HELICON,3159,Ellesmere Rd at Helicon Gate West Side,43.778605,-79.222594,MATCHED_INTERSECTION,95
MARKHAM,3161,,,,NO_STREET_MATCH,95
CALVERLE AND ELLESMERE,3164,Ellesmere Rd at Calverley Trail,43.78949,-79.176571,MATCHED_INTERSECTION,95
ELLESMERE STATION AND PHARMACY,3197,Ellesmere Rd at Pharmacy Ave,43.75918,-79.310072,MATCHED_INTERSECTION,95
VALLEY WOODS AND YORK,3198,York Mills Rd at Valley Woods Rd,43.759402,-79.332792,MATCHED_INTERSECTION,95
ELLESMERE STATION AND MCCOWAN,3234,Ellesmere Rd at McCowan Rd,43.77237,-79.251159,MATCHED_INTERSECTION,95
DURNESS AND DURNFORD,3281,Durnford Rd at Durness Ave,43.800394,-79.150948,MATCHED_INTERSECTION,95
DON VAL AND YORK MILLS,3417,,,,NO_STREET_MATCH,95
METROPOLITA AND WARDEN,3443,Warden Ave at Metropolitan Rd South Side,43.766822,-79.302799,MATCHED_STOP_ONLY,95
YORK MILLS AND YORK RI,3508,York Mills Rd at York Ridge Rd,43.74447,-79.401416,MATCHED_INTERSECTION,95
VALLEY AND YORK MILLS,3516,York Mills Rd at Valley Woods Rd,43.759402,-79.332792,MATCHED_INTERSECTION,95
ELLESMERE AND MORRISH,3539,Ellesmere Rd at Morrish Rd,43.790274,-79.173121,MATCHED_INTERSECTION,95
OF T SCARBOROUGH,3604,,,,NO_STREET_MATCH,95
ANNETTE AND KEELE,3692,Keele St at Annette St,43.663862,-79.464024,MATCHED_STOP_ONLY,95
CALTHORP AND ELLESMERE,3707,Ellesmere Rd at Calthorpe Ave,43.788586,-79.180524,MATCHED_INTERSECTION,95
PARK AND VICTORIA PARK,3766,Ellesmere Rd at Victoria Park Ave,43.758123,-79.31474,MATCHED_INTERSECTION,95
DOIN MILLS AND LAWRENCE STATION,3836,Don Mills Rd at Lawrence Ave East,43.736801,-79.34314,MATCHED_STOP_ONLY,95
VICTORIA AND YORK MILLS,3997,,,,NO_STREET_MATCH,95
REIDMOUNT AND SHEPPARD,4017,Sheppard Ave East at Reidmount Ave - Agincourt GO Station,43.784251,-79.284671,MATCHED_STOP_ONLY,95
ELLESMERE AND WARDEN STATION A,4134,Ellesmere Rd at Warden Ave,43.761429,-79.300415,MATCHED_INTERSECTION,95
HIGHLAN AND YORK MILLS,4200,York Mills Rd at Upper Highland Cres,43.745541,-79.396356,MATCHED_INTERSECTION,95
BOROUGH AND ELLESMERE,4237,Ellesmere Rd at Neilson Rd - Scarborough Heatlh Network Cent,43.782441,-79.205092,MATCHED_INTERSECTION,95
YORK MILL STATION,4238,,,,NO_STREET_MATCH,95
DUNDALK AND ELLESMERE,4419,Ellesmere Rd at Dundalk Dr West Side,43.765185,-79.284336,MATCHED_INTERSECTION,95
GISBURN AND PARKWOODS,4420,Parkwoods Village Dr at Gisburn Rd,43.760085,-79.321793,MATCHED_INTERSECTION,95
VALENTI AND YORK MILLS,4428,York Mills Rd at Valentine Dr,43.757207,-79.341181,MATCHED_INTERSECTION,95
WOODLAWN AND YONGE,4462,Yonge St at Woodlawn Ave West,43.684014,-79.392504,MATCHED_STOP_ONLY,95
ELLESMERE AND GLADYS,4467,,,,NO_STREET_MATCH,95
ELLESMERE AND SCARBOROUGH,4525,Ellesmere Rd at Neilson Rd - Scarborough Heatlh Network Cent,43.782441,-79.205092,MATCHED_INTERSECTION,95
KINGSTON AND RLYANDER,4538,,,,NO_STREET_MATCH,95
ELLESMERE AND PARKWOOD,4570,,,,NO_STREET_MATCH,95
SHEPPARD,4681,,,,NO_STREET_MATCH,95
BAY AND HARBOUR,4726,Bay St at Harbour St South Side - Ferry Docks Terminal,43.641735,-79.377377,MATCHED_STOP_ONLY,95
ELLESMERE STATION,4764,Ellesmere,43.766712,-79.276505,MATCHED_FACILITY,95
ELLESMERE AND YORK MIL,4797,,,,NO_STREET_MATCH,95
SCARSDA AND YORK MILLS,4802,York Mills Rd at Scarsdale Rd,43.753294,-79.357657,MATCHED_INTERSECTION,95
KINGSTON AND PORT UNIO,4835,Kingston Rd at Port Union Rd,43.798675,-79.146425,MATCHED_STOP_ONLY,95
ELLESMERE AND ROLARK,4845,,,,NO_STREET_MATCH,95
DEAN PA AND MEADOWVALE,4883,Meadowvale Rd at Dean Park Rd,43.804327,-79.168982,MATCHED_STOP_ONLY,95
BIRCHWO AND YORK MILLS,4958,York Mills Rd at Birchwood Ave,43.746313,-79.392079,MATCHED_INTERSECTION,95
MORNINGSIDE AND WARDEN STATION,4982,,,,NO_STREET_MATCH,95
KINGSTON AND RYLAND,4987,Rylander Blvd at Kingston Rd,43.797731,-79.149996,MATCHED_INTERSECTION,95
CENTENARY HOSPITAL LOO,5035,,,,NO_STREET_MATCH,95
SILVERV AND WILLOWDALE,5054,,,,NO_STREET_MATCH,95
ELLESMERE STATION AND KINGSTON,5092,Kingston Rd at Ellesmere Rd,43.793758,-79.154476,MATCHED_INTERSECTION,95
MALVERN DIVISION,5148,,,,NO_STREET_MATCH,95
ELLESMERE AND ZAPH,5217,Ellesmere Rd at Zaph Ave,43.79184,-79.166565,MATCHED_INTERSECTION,95
401 AND WARDEN,5257,,,,NO_STREET_MATCH,95
BELLAMY AND ELLESMERE STATION,5306,Ellesmere Rd at Bellamy Rd North,43.774149,-79.241959,MATCHED_INTERSECTION,95
ELLESMERE AND MORNELLE,5341,Ellesmere Rd at Mornelle Crt,43.785001,-79.195193,MATCHED_INTERSECTION,95
ELLE AND KINGSTON,5348,Kingston Rd at Ellesmere Rd,43.793758,-79.154476,MATCHED_INTERSECTION,95
UPPER H AND YORK MILLS,5416,York Mills Rd at Upper Highland Cres,43.745541,-79.396356,MATCHED_INTERSECTION,95
BRENYON W AND SHEPPARD,5453,Brenyon Way at Sheppard Ave East,43.800741,-79.207086,MATCHED_STOP_ONLY,95
OLD YORK MIL AND YONGE,5476,,,,NO_STREET_MATCH,95
ATRIUM AND SHEPPARD,5656,Sheppard Ave East at Atrium Lane,43.800904,-79.150306,MATCHED_STOP_ONLY,95
ELLESMERE AND WYE VALLE,5661,Ellesmere Rd at Wye Valley Rd,43.764958,-79.284138,MATCHED_INTERSECTION,95
